82.81,83.653,82.561,83.856,82.632,84.024,82.546,82.512,82.858,83.791,0,75.713,92.343,97.837,98.327,84.674,70.273,109.72,95.867,89.9,91.523,83.356,89.954,90.826,82.288,92.717,97.581,87.39,79.057,95.06,94.266,98.39,91.659,92.116,90.932,73.792,75.459,101.44,99.175,87.138,86.917,94.516,78.494,73.347,73.445,82.238,98.629,97.372,91.402,96.336,99.799,91.535,88.896,76.714,89.449,90.912,83.591,91.929,83.478,79.213,104.4,88.603,95.758,98.959,91.488,87.407,91.492,88.094,91.887,83.076,87.587,76.394,82.411,86.882,98.095,99.45,95.224,86.897,84.978,86.292,89.224,94.718,99.429,91.185,94.378,93.156
75.549,76.601,75.266,76.922,75.097,76.702,74.958,75.239,75.898,77.526,75.713,0,91.706,97.536,98.553,83.679,69.957,109.6,95.451,89.105,90.838,82.893,89.396,90.578,82.053,92.176,97.191,86.447,78.769,94.823,94.02,97.701,90.724,91.611,90.936,73.555,74.792,100.84,98.787,86.422,86.46,93.889,78.11,72.56,72.88,81.557,98.307,96.289,91.138,95.622,99.337,91.233,88.303,75.864,89.485,90.301,83.531,91.539,82.818,78.715,104.64,88.384,95.235,98.441,90.314,87.185,91.093,87.779,91.739,82.954,86.845,75.604,82.016,86.215,97.582,99.078,94.406,87.028,84.776,85.78,88.659,94.39,98.021,90.506,93.856,91.896
92.374,92.848,91.719,92.687,91.626,93.018,92.274,91.671,92.195,93.319,92.343,91.706,0,98.208,98.879,84.942,71.688,110.12,96.343,90.462,91.385,84.273,90.769,91.722,83.354,93.068,98.231,87.008,81.231,96.486,95.07,98.989,91.874,92.359,91.772,74.926,76.412,102.06,99.893,87.494,87.408,95.546,79.598,74.497,74.191,83.109,99.316,97.956,92.268,96.244,100.48,92.146,89.13,77.677,89.716,91.221,84.761,93.217,84.359,80.237,105.29,89.512,95.871,98.812,91.863,89.512,92.009,88.673,92.575,84.029,87.922,76.763,83.085,87.024,98.747,99.818,95.742,87.782,86.336,86.755,89.281,95.223,99.485,91.841,94.792,93.429
97.984,98.711,97.894,98.837,97.599,98.615,97.645,97.606,97.816,98.869,97.837,97.536,98.208,0,98.956,84.602,71.422,109.99,96.228,90.599,91.601,84.613,91.217,91.664,83.406,93.001,98.512,88.573,81.281,95.988,94.814,99.748,92.047,92.951,92.555,75.784,76.757,102.15,99.787,88.109,88.664,95.839,80.021,74.769,74.907,83.184,99.387,98.035,92.503,96.36,100.33,91.865,89.187,78.533,90.003,91.477,84.285,93.165,84.582,80.507,105.65,89.877,96.573,99.387,91.574,89.288,92.459,88.545,92.971,84.209,88.512,76.9,83.135,86.733,98.659,100.11,95.693,88.273,86.512,87.601,90.067,95.676,99.203,92.48,94.997,93.703
99.136,99.516,98.866,99.315,98.792,99.249,98.32,98.067,98.682,100.15,98.327,98.553,98.879,98.956,0,85.213,71.602,110.5,96.516,91.708,91.904,85.158,91.647,92.286,84.515,93.186,98.943,87.731,81.237,96.383,95.587,100.06,92.62,93.261,92.441,75.736,77.082,102.38,100.17,87.592,88.384,95.772,80.385,75.665,75.442,84.084,99.372,99.125,92.895,96.901,100.92,93.13,89.409,78.898,90.996,91.445,84.971,93.462,84.658,80.97,105.91,90.208,96.349,99.518,92.02,88.997,92.853,89.012,93.233,85.044,89.033,77.644,83.757,87.647,98.723,100.63,96.545,88.512,86.618,88.427,89.762,95.659,99.883,92.655,95.073,94.257
84.896,85.401,84.453,85.548,84.408,85.145,84.12,84.337,85.17,85.938,84.674,83.679,84.942,84.602,85.213,0,69.941,109.53,95.28,89.394,90.489,83.155,89.685,90.97,82.788,92.399,97.069,86.946,78.964,94.716,94.471,97.742,90.766,91.626,91.03,73.933,75.234,101.29,98.846,86.554,86.671,94.265,78.935,73.336,73.714,82.18,98.283,96.765,91.241,95.952,100,91.038,88.583,76.692,89.518,90.207,83.39,91.961,83.483,79.355,104.6,88.406,94.878,98.062,90.756,87.536,91.471,87.793,91.689,83.247,87.365,75.68,82.179,86.224,97.562,99.096,94.73,86.935,84.977,86.179,88.613,94.537,98.411,91.013,93.838,92.889
70.398,71.505,70.072,71.766,70.148,71.353,69.761,70.822,70.722,72.62,70.273,69.957,71.688,71.422,71.602,69.941,0,108.85,94.488,88.398,90.267,82.34,88.998,89.774,82.086,91.321,96.33,86.14,78.342,94.034,93.086,97.846,90.424,91.087,90.325,72.946,73.747,100.54,98.231,85.35,85.88,93.786,77.598,71.804,72.065,80.474,97.821,95.895,90.52,94.709,98.785,90.045,87.65,75.515,88.149,89.792,82.396,90.795,82.257,77.926,104.04,87.504,94.342,97.976,90.098,86.244,90.601,86.475,91.472,82.112,86.373,74.919,81.263,85.266,96.906,98.848,94.171,86.364,84.181,85.436,88.009,93.714,97.866,90.045,93.08,91.929
109.88,109.99,109.87,110.67,109.33,110,109.48,109.44,109.59,110.57,109.72,109.6,110.12,109.99,110.5,109.53,108.85,0,97.436,92.393,93.668,87.003,92.373,93.256,85.318,94.287,99.746,89.6,82.304,97.383,96.197,100.59,93.153,93.774,93.15,77.804,78.84,103.22,100.76,89.289,89.543,96.533,81.523,76.373,76.737,84.495,100.33,99.465,93.974,97.937,101.48,93.65,90.639,80.625,92.652,92.415,86.75,94.568,85.653,81.916,106.58,91.365,97.258,100.47,93.421,90.633,94.089,90.476,94.299,86.151,90.042,78.96,84.809,88.798,99.53,101.32,97.226,89.45,87.689,89.005,91.169,96.756,100.57,93.411,96.333,95.534
96.041,96.287,95.544,96.192,95.052,95.985,95.437,95.784,95.666,96.769,95.867,95.451,96.343,96.228,96.516,95.28,94.488,97.436,0,91.026,92.093,84.456,90.891,91.424,83.977,93.181,98.438,88.244,80.25,96.05,95.002,99.222,91.766,93.057,91.995,75.148,76.676,101.93,99.563,87.642,88.258,95.223,80.025,74.822,74.553,83.085,98.899,98.304,92.255,96.848,100.36,92.098,89.469,77.8,90.38,91.337,84.615,93.075,84.012,80.156,105.47,89.448,96.064,98.966,92.165,88.457,91.748,88.358,93.002,84.595,88.214,77.335,83.621,87.298,98.75,100.03,95.423,88.222,86.208,87.312,89.837,95.716,99.229,92.295,94.41,93.601
89.698,90.723,89.72,90.949,89.232,90.542,89.046,89.513,89.637,91.07,89.9,89.105,90.462,90.599,91.708,89.394,88.398,92.393,91.026,0,91.659,83.734,90.41,90.916,83.196,92.683,97.835,87.624,79.536,95.559,94.788,98.679,91.586,92.764,91.266,74.906,75.795,101.82,99.589,87.241,87.25,95.156,78.919,73.798,73.696,82.698,98.403,97.714,92.214,96.376,100,91.794,89.416,77.165,89.498,90.95,83.807,92.192,84.261,79.836,105.52,88.47,95.397,99.243,91.942,88.296,91.72,87.752,92.132,83.556,87.615,76.403,82.835,87.135,98.074,99.847,95.4,87.913,85.927,87.026,89.12,95.135,99.238,91.398,94.469,93.386
91.811,92.195,91.375,91.933,91.258,91.964,91.396,90.862,91.323,92.714,91.523,90.838,91.385,91.601,91.904,90.489,90.267,93.668,92.093,91.659,0,84.323,90.408,91.495,83.378,92.709,98.228,87.045,79.859,95.552,95.111,98.696,91.506,92.597,92.199,74.916,75.997,101.67,99.395,87.2,87.594,95.126,80.275,74.21,74.182,82.714,98.925,98.147,92.111,95.884,100.03,91.919,88.71,77.766,90.605,91.022,84.17,92.339,83.763,79.997,105.55,89.208,95.944,98.96,91.725,88.486,91.885,87.861,92.042,83.555,87.407,76.391,82.75,86.775,98.45,100.03,95.829,87.492,86.383,87.352,88.593,95.26,99.099,91.706,94.572,93.638
83.621,83.758,83.748,84.133,82.746,84.648,82.954,83.086,83.497,85.183,83.356,82.893,84.273,84.613,85.158,83.155,82.34,87.003,84.456,83.734,84.323,0,89.894,90.146,82.387,92.164,97.09,87.1,78.834,95.511,94.311,98.303,91.163,91.774,91.009,74.313,75.298,100.95,99.095,86.749,87.054,94.292,78.281,73.205,73.441,81.915,98.213,97.112,92.213,96.38,99.698,91.088,88.554,77.1,89.757,90.331,83.518,92.137,83.044,79.111,105.2,88.367,95.32,98.477,91.14,87.406,91.371,88.327,91.655,83.001,87.486,76.007,82.481,86.372,97.759,99.28,94.609,87.034,84.9,86.362,89.585,94.419,98.411,90.993,93.838,92.934
90.229,90.274,89.739,91.198,89.697,90.328,89.869,89.798,89.999,91.13,89.954,89.396,90.769,91.217,91.647,89.685,88.998,92.373,90.891,90.41,90.408,89.894,0,90.925,82.549,92.699,97.618,87.997,80.267,95.692,94.577,98.252,91.193,91.609,91.785,74.979,76.012,102.08,99.383,87.119,87.38,94.209,79.243,73.69,74.444,82.098,98.578,97.048,91.846,96.488,99.832,91.384,89.149,78.156,90.167,91.196,84.222,92.366,83.388,79.699,105.34,89.21,94.878,98.988,91.58,87.849,91.984,88.433,91.911,83.549,87.563,76.518,83.087,86.518,98.11,99.912,95.244,87.53,85.739,87.049,89.397,94.955,98.621,91.704,94.13,92.936
91.116,91.467,90.705,91.778,90.797,91.884,90.415,90.848,91.011,91.851,90.826,90.578,91.722,91.664,92.286,90.97,89.774,93.256,91.424,90.916,91.495,90.146,90.925,0,83.739,93.211,98.139,88.349,80.521,96.324,95.258,99.179,92.225,92.958,92.03,75.028,76.32,102.28,99.984,87.727,87.832,95.483,79.316,74.505,74.954,83.259,99.512,97.882,92.533,97.191,100.45,93.037,89.857,77.801,90.412,91.299,84.185,92.797,84.377,80.378,105.7,90.01,96.047,99.82,92.258,88.611,92.468,88.844,92.845,84.441,88.074,77.213,83.549,87.388,98.723,100.12,95.748,87.89,85.942,87.384,90.102,95.175,99.324,91.862,95.16,94.162
82.782,82.57,82.478,83.255,82.405,83.49,81.839,82.526,82.373,84.096,82.288,82.053,83.354,83.406,84.515,82.788,82.086,85.318,83.977,83.196,83.378,82.387,82.549,83.739,0,92.013,97.128,87.23,79.449,95.17,93.991,98.689,91.072,91.868,91.234,73.993,75.458,101.21,99.982,86.226,86.452,94.582,78.104,73.135,73.384,81.78,98.518,97.205,91.717,95.736,99.632,91.347,88.549,76.795,89.13,90.526,83.361,91.37,83.527,79.395,104.71,88.42,95.282,98.672,91.102,87.453,91.555,87.741,92.324,82.828,87.776,75.855,82.019,86.356,97.698,99.4,95.09,86.639,85.056,86.252,88.942,94.583,98.723,90.982,93.742,92.255
92.602,93.434,92.501,93.331,92.423,93.03,92.184,92.243,92.227,93.466,92.717,92.176,93.068,93.001,93.186,92.399,91.321,94.287,93.181,92.683,92.709,92.164,92.699,93.211,92.013,0,98.174,88.526,79.779,95.67,94.871,99.111,92.095,92.429,91.518,74.488,76.217,101.7,99.09,87.362,87.408,94.927,78.821,74.091,74.526,82.706,98.895,97.845,92.042,96.332,100.49,91.785,89.194,77.943,89.866,91.023,83.695,92.638,83.796,80.045,105.21,88.86,95.94,99.244,91.64,88.158,91.817,88.18,92.499,84.037,87.801,76.412,82.88,86.963,98.552,99.811,95.47,88.092,85.922,87.041,89.716,95.345,99.294,91.911,94.395,93.515
97.479,98.111,97.146,98.506,97.48,97.998,97.165,97.618,97.289,98.629,97.581,97.191,98.231,98.512,98.943,97.069,96.33,99.746,98.438,97.835,98.228,97.09,97.618,98.139,97.128,98.174,0,89.665,80.623,96.366,95.456,100.02,92.672,93.13,92.015,75.767,77.373,102.4,100.18,88.249,88.324,95.558,80.674,75.165,75.054,83.601,99.529,98.155,93.016,97.432,100.7,92.542,89.906,78.209,90.718,91.733,85.12,93.354,84.791,80.698,105.98,90.199,96.97,99.77,92.553,89.171,92.466,88.506,93.334,84.481,88.802,77.277,83.742,87.667,98.482,100.61,96.16,88.516,86.525,87.798,90.461,95.734,99.954,92.456,95.459,94.011
87.591,88.355,87.563,87.986,86.938,88.128,86.967,86.788,87.659,88.432,87.39,86.447,87.008,88.573,87.731,86.946,86.14,89.6,88.244,87.624,87.045,87.1,87.997,88.349,87.23,88.526,89.665,0,79.949,95.416,94.595,98.846,91.636,92.709,91.695,74.995,76.099,102.04,99.255,87.197,87.715,95.004,79.173,74.992,74.155,82.857,98.78,97.786,91.968,96.779,100.31,91.861,88.792,78.099,89.905,90.637,84.363,92.42,83.596,79.786,105.27,88.92,95.729,99.13,91.41,88.101,92.453,88.095,92.384,83.467,87.901,76.608,82.454,86.895,98.403,99.857,95.609,87.285,85.616,86.509,89.317,95.043,98.905,92.019,94.005,93.73
79.546,80.135,79.391,80.235,78.916,80.684,78.853,79.253,79.218,80.859,79.057,78.769,81.231,81.281,81.237,78.964,78.342,82.304,80.25,79.536,79.859,78.834,80.267,80.521,79.449,79.779,80.623,79.949,0,95.336,94.132,98.318,91.194,92.274,91.102,73.91,74.844,101.24,99.29,86.742,86.921,94.387,78.157,72.912,73.492,82.676,98.751,97.075,91.758,96.172,99.889,91.244,88.466,76.336,90.398,90.47,83.294,91.509,82.579,79.264,104.83,88.528,95.526,98.704,91.169,87.825,91.209,87.755,91.759,82.659,87.08,75.773,81.962,86.549,97.846,99.214,94.851,86.954,84.628,86.282,89.23,94.46,98.927,90.81,94.058,92.995
95.713,96.059,95.506,96.55,95.152,95.86,95.114,95.54,95.689,96.527,95.06,94.823,96.486,95.988,96.383,94.716,94.034,97.383,96.05,95.559,95.552,95.511,95.692,96.324,95.17,95.67,96.366,95.416,95.336,0,95.613,99.409,91.97,93.184,91.942,75.696,76.376,102.04,99.807,88.007,88.357,96.005,80.181,74.992,75.343,83.062,99.897,98.461,93.093,96.784,100.95,92.358,89.531,78.153,90.393,91.555,84.338,92.961,84.549,80.628,105.99,89.324,96.405,99.436,92.117,88.869,92.705,88.897,92.871,84.488,88.449,76.901,83.74,87.546,98.677,100.03,96.227,87.994,86.477,87.589,90.069,95.875,99.589,92.125,95.25,94.32
94.535,95.361,94.528,95.288,93.995,94.766,93.711,94.031,94.299,95.06,94.266,94.02,95.07,94.814,95.587,94.471,93.086,96.197,95.002,94.788,95.111,94.311,94.577,95.258,93.991,94.871,95.456,94.595,94.132,95.613,0,99.468,91.814,92.832,91.559,75.24,76.082,102.07,99.805,87.683,87.541,94.984,79.835,74.731,74.142,82.85,98.902,98.154,92.72,96.302,100.58,91.832,89.157,78.195,90.743,91.353,84.476,92.52,84.363,79.943,105.29,89.578,95.848,99.364,91.881,88.157,92.06,88.596,92.781,83.687,87.818,77.132,82.958,87.385,98.576,99.939,96.016,88.183,86.218,87.217,89.476,95.598,99.294,92.004,94.518,94.195
99.135,98.977,99.002,99.327,98.333,99.494,98.232,98.171,98.709,100.09,98.39,97.701,98.989,99.748,100.06,97.742,97.846,100.59,99.222,98.679,98.696,98.303,98.252,99.179,98.689,99.111,100.02,98.846,98.318,99.409,99.468,0,92.319,93.198,93.126,76.204,77.256,102.78,101.06,88.59,88.652,96.104,80.045,75.864,75.14,84.496,100.19,98.32,93.238,97.487,101.43,93.29,90.034,79.171,91.766,92.144,85.352,93.514,85.279,80.938,106.38,90.597,96.434,99.966,92.651,89.02,93.189,89.629,93.176,84.297,88.899,77.738,84.599,88.182,99.796,100.56,96.795,88.751,87.318,87.989,90.431,95.923,99.871,92.469,95.714,94.388
91.255,91.398,90.972,92.343,90.74,92.324,90.607,90.937,91.64,92.095,91.659,90.724,91.874,92.047,92.62,90.766,90.424,93.153,91.766,91.586,91.506,91.163,91.193,92.225,91.072,92.095,92.672,91.636,91.194,91.97,91.814,92.319,0,92.339,91.983,75.006,76.121,102.15,99.693,87.544,87.215,94.763,79.107,74.124,74.14,83.373,99.036,97.722,92.512,96.824,100.32,92.06,89.07,77.619,90.632,91.001,84.179,92.79,83.61,79.834,105.63,89.574,96.055,98.883,91.994,87.985,92.112,88.866,92.776,84.004,88.333,77.262,83.272,87.209,98.364,100.18,95.216,87.841,85.979,86.816,89.808,94.906,99.068,92.071,94.766,93.819
92.331,92.624,91.982,92.834,91.863,92.929,91.622,91.621,92.469,93.173,92.116,91.611,92.359,92.951,93.261,91.626,91.087,93.774,93.057,92.764,92.597,91.774,91.609,92.958,91.868,92.429,93.13,92.709,92.274,93.184,92.832,93.198,92.339,0,91.985,75.753,76.362,102.12,99.934,87.245,87.449,94.786,79.703,74.187,74.411,82.672,99.519,97.736,92.61,96.873,100.19,92.032,89.033,77.627,90.458,91.165,84.621,92.749,84.104,80.158,105.35,89.582,95.718,99.458,91.627,88.694,92.384,88.676,92.207,83.86,88.047,76.969,83.309,87.903,98.36,99.804,95.709,87.943,86.019,86.605,89.636,94.986,98.554,91.334,95.033,94.108
91.134,91.757,90.881,92.27,91.338,91.706,90.948,91.073,91.286,92.153,90.932,90.936,91.772,92.555,92.441,91.03,90.325,93.15,91.995,91.266,92.199,91.009,91.785,92.03,91.234,91.518,92.015,91.695,91.102,91.942,91.559,93.126,91.983,91.985,0,74.917,76.507,102.01,99.737,87.134,87.782,95.087,79.234,74.103,74.024,83.031,99.083,97.868,92.368,96.69,100.54,92.298,89.41,77.899,90.274,91.559,84.372,92.628,84.451,80.264,105.64,89.541,96.433,99.094,92.503,88.446,92.342,88.318,92.576,83.852,88.337,76.979,83.387,87.44,98.098,100.27,95.861,88.016,85.643,86.944,90.202,95.127,99.261,91.942,94.755,93.806
74.781,75.49,74.591,75.927,73.643,75.327,73.415,74.16,74.47,76.162,73.792,73.555,74.926,75.784,75.736,73.933,72.946,77.804,75.148,74.906,74.916,74.313,74.979,75.028,73.993,74.488,75.767,74.995,73.91,75.696,75.24,76.204,75.006,75.753,74.917,0,74.35,100.52,98.481,85.464,86.429,94.153,77.047,71.862,72.453,80.638,97.93,96.243,90.987,95.247,98.577,90.176,87.629,76.711,88.652,90.098,83.535,90.939,82.34,78.136,104.1,87.233,94.399,98.408,90.577,86.486,90.659,87.054,91.394,82.135,86.621,75.044,81.607,85.923,97.301,99.296,94.176,86.463,84.119,85.726,88.483,93.716,98.34,90.259,92.844,91.869
75.635,76.239,75.072,77.091,75.444,76.591,74.642,75.114,76.142,77.166,75.459,74.792,76.412,76.757,77.082,75.234,73.747,78.84,76.676,75.795,75.997,75.298,76.012,76.32,75.458,76.217,77.373,76.099,74.844,76.376,76.082,77.256,76.121,76.362,76.507,74.35,0,101.09,98.867,86.629,86.837,94.629,77.878,72.641,72.627,81.883,98.268,96.891,91.676,95.97,99.302,91.252,88.172,76.314,89.759,90.253,83.162,91.594,83.032,78.533,104.79,88.211,95.373,98.668,91.759,87.649,91.264,87.728,91.868,82.912,86.705,75.851,82.011,86.203,97.775,99.597,94.874,86.87,84.619,86.087,88.756,94.435,98.224,90.692,93.222,92.549
101.42,101.66,101.23,102.24,101.34,102.15,100.81,101.05,101.54,102.04,101.44,100.84,102.06,102.15,102.38,101.29,100.54,103.22,101.93,101.82,101.67,100.95,102.08,102.28,101.21,101.7,102.4,102.04,101.24,102.04,102.07,102.78,102.15,102.12,102.01,100.52,101.09,0,100.28,88.376,88.449,95.659,80.549,75.882,75.46,84.261,100.09,99.088,93,97.47,101.34,93.058,90.349,78.866,91.576,92.536,84.734,93.821,84.842,80.763,106.5,90.746,96.516,100.23,92.481,89.418,92.557,89.68,93.597,84.937,88.805,77.749,84.27,87.727,98.782,101.03,96.363,88.692,87.306,88.2,90.436,96.226,100.42,92.587,95.484,94.867
99.391,99.703,99.35,99.949,98.914,100.17,99.005,98.967,98.982,100.07,99.175,98.787,99.893,99.787,100.17,98.846,98.231,100.76,99.563,99.589,99.395,99.095,99.383,99.984,99.982,99.09,100.18,99.255,99.29,99.807,99.805,101.06,99.693,99.934,99.737,98.481,98.867,100.28,0,88.051,87.874,95.669,80.333,75.368,75.116,83.697,99.712,98.616,93.063,96.949,100.71,92.991,89.763,78.701,91.139,91.563,85.268,93.208,84.757,80.94,106.09,90.169,96.411,99.841,92.548,89.31,92.763,88.808,93.602,84.696,88.604,77.129,83.853,87.469,99.056,100.7,95.919,88.152,86.536,88.183,89.824,95.841,99.524,92.523,94.995,94.328
86.668,87.305,87.031,88.143,86.324,87.467,86.337,86.769,86.412,88.259,87.138,86.422,87.494,88.109,87.592,86.554,85.35,89.289,87.642,87.241,87.2,86.749,87.119,87.727,86.226,87.362,88.249,87.197,86.742,88.007,87.683,88.59,87.544,87.245,87.134,85.464,86.629,88.376,88.051,0,87.244,94.746,78.413,73.249,73.98,81.919,98.755,97.473,91.817,96.189,99.79,91.855,89.08,77.389,90.038,91.015,83.281,92.123,83.354,79.341,105.28,88.711,95.518,98.974,91.576,88.448,91.289,87.969,92.189,83.127,87.256,76,82.414,86.753,97.947,99.657,95.327,87.134,85.02,86.355,89.674,94.824,98.732,91.658,94.07,93.375
