0.000000,0.623212,0.548330,0.569887,0.219099,0.282835,0.626196,0.615918,0.511209,0.460536,0.648838,0.524551,0.508190,0.477748,0.551522,0.441635,0.381383,0.570023,0.625577,0.583241,0.236228,0.216482,0.326319,0.574749,0.252273,0.347325,0.325024,0.298764,0.566586,0.477521,0.488264,0.580885,0.535347,0.612402,0.482052,0.477077,0.450492,0.058493,0.372074,0.034794,0.305634,0.304908,0.218854,0.281739,0.216521,0.190745,0.499761,0.366404,0.132412,0.306848,0.251475,0.105815,0.534864,-0.055814,0.563198,0.244006,0.678035,0.564890,0.564665,0.539546,0.592662,0.371293,0.658002,0.445212,0.471298,0.382573,0.529566,0.562656,0.646645,0.624412,0.579708,0.509180,0.574266,0.556724,0.461699,0.167803,0.638488,0.535808,0.513629,0.038751,0.569948,0.052603,0.476306,0.208198,0.521453,0.004649,0.380617,0.043388,0.452587,-0.038537,0.527172,0.153809,0.540195,-0.024548,0.349381,0.235837,0.526037,0.497913,0.524254,0.591356,0.441785,-0.053028,0.336602,0.421351,0.526865,0.451079,0.155817,0.294807,0.220683,0.505689,0.554414,0.524348,0.588999,0.557662,0.492253,0.377632
0.623212,0.000000,0.608652,0.478568,0.087700,0.388001,0.518815,0.586605,0.363712,0.472224,0.539027,0.471935,0.344345,0.396156,0.501374,0.419524,0.246008,0.613539,0.515663,0.644413,0.214177,0.250138,0.158191,0.519423,0.235148,0.388127,0.451561,0.426553,0.466997,0.394377,0.564819,0.625739,0.409354,0.530569,0.361635,0.363804,0.469080,-0.087800,0.474953,-0.053749,0.330850,0.197298,0.040903,0.132983,0.049944,0.033770,0.372031,0.205752,-0.027167,0.153124,0.092890,-0.067517,0.433650,-0.237549,0.585063,0.069891,0.623342,0.509767,0.551702,0.612217,0.457607,0.253176,0.574357,0.395613,0.360964,0.267958,0.426392,0.505519,0.558986,0.665770,0.617346,0.580146,0.569679,0.553231,0.492840,0.028223,0.580230,0.437622,0.568630,-0.104338,0.611869,-0.106315,0.520121,0.173945,0.571944,-0.154321,0.491936,0.026597,0.525100,-0.196150,0.546467,-0.038024,0.463290,-0.209602,0.428532,0.249157,0.560424,0.383209,0.570486,0.540972,0.532436,-0.227040,0.465225,0.476192,0.567046,0.334070,0.178740,0.325727,0.286323,0.477366,0.481649,0.432809,0.540538,0.547466,0.413285,0.377693
0.548330,0.608652,0.000000,0.363481,-0.055073,0.443615,0.484127,0.457234,0.326387,0.447882,0.472393,0.307995,0.245037,0.235684,0.505446,0.317489,0.122976,0.571268,0.416754,0.653950,0.251204,0.335871,0.007603,0.477455,0.161157,0.406739,0.576346,0.543930,0.334645,0.232216,0.646855,0.649841,0.251198,0.392663,0.255440,0.224946,0.493368,-0.258674,0.579422,-0.139043,0.352925,0.114121,-0.158828,-0.060965,-0.118384,-0.156737,0.223478,0.018902,-0.189208,-0.028545,-0.083071,-0.278060,0.334631,-0.427360,0.599749,-0.134066,0.546943,0.292661,0.495203,0.592234,0.350331,0.053034,0.512287,0.155689,0.295032,0.096290,0.292120,0.370379,0.414721,0.615614,0.628324,0.560242,0.544861,0.510874,0.540404,-0.125412,0.495856,0.257537,0.605015,-0.297555,0.643821,-0.283388,0.559226,0.046041,0.638089,-0.341479,0.613338,-0.034512,0.602716,-0.372892,0.588625,-0.220209,0.414535,-0.384656,0.455393,0.192746,0.573131,0.262599,0.628190,0.468402,0.611167,-0.411018,0.588834,0.488482,0.613016,0.208780,0.196926,0.379826,0.226839,0.381305,0.349391,0.283911,0.472731,0.541546,0.345261,0.390151
0.569887,0.478568,0.363481,0.000000,0.345017,0.160682,0.614883,0.652506,0.479751,0.344311,0.570960,0.614883,0.608381,0.540088,0.546068,0.495662,0.546955,0.457607,0.628160,0.385138,0.299025,0.219831,0.543790,0.608963,0.316447,0.282327,0.059518,0.065135,0.644004,0.615658,0.296188,0.456728,0.562958,0.574112,0.571563,0.504227,0.407410,0.370583,0.163691,0.319182,0.295218,0.438204,0.411607,0.484127,0.373051,0.389117,0.537515,0.512919,0.285738,0.460135,0.370711,0.344891,0.443098,0.204563,0.329014,0.470232,0.583160,0.629787,0.527405,0.404764,0.566184,0.570359,0.559283,0.572683,0.524773,0.550877,0.612345,0.609318,0.630608,0.478938,0.426846,0.448077,0.364228,0.378773,0.266318,0.363074,0.518433,0.596166,0.308111,0.337251,0.345266,0.356923,0.409344,0.465547,0.263227,0.317983,0.176803,0.284107,0.178172,0.279439,0.281146,0.385420,0.438308,0.236123,0.263698,0.281270,0.381335,0.594916,0.291224,0.557958,0.169963,0.232536,0.044756,0.306999,0.271076,0.490912,0.016566,0.261205,0.183179,0.516260,0.601213,0.589928,0.549431,0.368946,0.395271,0.243545
0.219099,0.087700,-0.055073,0.345017,0.000000,0.117569,0.306725,0.299661,0.461432,0.285143,0.345535,0.411949,0.479930,0.489087,0.276816,0.445411,0.421550,0.129195,0.390192,0.020458,0.114909,0.028194,0.445690,0.187594,0.479211,0.226785,-0.201846,-0.109062,0.375396,0.413198,-0.043024,0.068198,0.331024,0.277705,0.330246,0.297518,0.095818,0.415265,-0.116216,0.322465,0.112330,0.343273,0.467846,0.477597,0.473341,0.522103,0.308365,0.437697,0.488973,0.484078,0.463783,0.443465,0.186696,0.388772,-0.033593,0.473027,0.201088,0.392919,0.195353,0.014368,0.272861,0.394008,0.211777,0.355893,0.331280,0.407999,0.292660,0.218066,0.299109,0.081283,0.081595,0.105192,0.089257,0.177860,0.067020,0.448317,0.268150,0.403276,-0.020624,0.422581,-0.028641,0.431142,0.069859,0.349067,-0.091846,0.402268,-0.119082,0.321028,-0.133185,0.394507,-0.009153,0.455085,0.192996,0.418154,-0.066700,0.058975,0.081078,0.398225,0.008876,0.337915,-0.151699,0.395657,-0.267742,-0.003982,-0.051089,0.353777,-0.059214,0.055105,-0.003478,0.214574,0.323259,0.345800,0.288628,0.084320,0.232520,0.103379
0.282835,0.388001,0.443615,0.160682,0.117569,0.000000,0.265340,0.277307,0.262566,0.495102,0.281368,0.286532,0.123600,0.201407,0.383827,0.382272,0.069040,0.407244,0.263104,0.462259,0.228140,0.314476,-0.157526,0.129491,0.403110,0.537349,0.439730,0.549030,0.185334,0.158441,0.532508,0.436067,0.001279,0.117470,0.046508,0.005291,0.341809,-0.255900,0.474202,-0.068522,0.323031,0.080548,-0.221962,-0.131510,-0.114807,-0.108296,-0.036323,-0.084524,-0.115280,-0.031182,-0.146510,-0.267034,-0.002940,-0.396689,0.318109,-0.158073,0.261976,0.136136,0.395197,0.455679,0.036032,-0.084645,0.217402,0.038139,0.100317,0.000835,0.023809,0.125151,0.163006,0.408509,0.482255,0.498275,0.377395,0.447137,0.428959,-0.039253,0.274718,0.087730,0.389809,-0.233238,0.383333,-0.240617,0.440644,0.144562,0.352566,-0.299564,0.536265,0.222675,0.366956,-0.302759,0.332482,-0.282532,0.141463,-0.362369,0.360086,0.107325,0.395595,0.164921,0.478711,0.396195,0.423838,-0.357085,0.454134,0.512663,0.349414,0.021783,0.121795,0.402126,0.130553,0.154463,0.144082,0.077119,0.353212,0.273248,0.087344,0.287932
0.626196,0.518815,0.484127,0.614883,0.306725,0.265340,0.000000,0.617443,0.584554,0.493341,0.652666,0.552174,0.605012,0.551117,0.580531,0.512553,0.472124,0.510416,0.651929,0.504797,0.291770,0.225611,0.432673,0.612748,0.328491,0.369752,0.211852,0.184642,0.608312,0.522313,0.405846,0.524957,0.530712,0.585785,0.502656,0.451976,0.458290,0.180270,0.296621,0.140487,0.309643,0.360147,0.304451,0.371376,0.324365,0.304268,0.519763,0.422117,0.263786,0.378963,0.350099,0.201094,0.501378,0.055499,0.462371,0.319959,0.626456,0.542821,0.515444,0.425061,0.582250,0.409415,0.615142,0.432981,0.523508,0.424551,0.532983,0.527606,0.597655,0.528398,0.509906,0.463125,0.478344,0.490877,0.368124,0.234902,0.590272,0.536385,0.428607,0.144941,0.467623,0.165282,0.461788,0.276116,0.412929,0.115407,0.301974,0.131961,0.356713,0.073468,0.454058,0.263642,0.537063,0.103935,0.331808,0.273367,0.502349,0.559564,0.457091,0.600817,0.336814,0.072984,0.210901,0.328652,0.419836,0.473455,0.098306,0.261863,0.192410,0.525293,0.565630,0.536563,0.598972,0.512217,0.482464,0.343305
0.615918,0.586605,0.457234,0.652506,0.299661,0.277307,0.617443,0.000000,0.493091,0.457441,0.610861,0.628417,0.559982,0.571932,0.568394,0.536740,0.473287,0.542102,0.625496,0.504241,0.275146,0.242374,0.425585,0.597673,0.345246,0.375040,0.179168,0.187819,0.620930,0.578378,0.405103,0.543508,0.538056,0.599816,0.519309,0.486125,0.447344,0.220839,0.287548,0.185612,0.321793,0.381836,0.322667,0.405529,0.320188,0.323601,0.522913,0.455731,0.239214,0.416880,0.332240,0.240024,0.478683,0.069367,0.446636,0.363402,0.621191,0.635663,0.588186,0.514172,0.570167,0.497076,0.597315,0.563844,0.498837,0.500512,0.574778,0.611771,0.633160,0.577534,0.518282,0.520491,0.471344,0.476396,0.375449,0.266000,0.578205,0.581846,0.413567,0.194188,0.456901,0.209395,0.471744,0.384282,0.388073,0.170945,0.303082,0.206100,0.321838,0.123519,0.408920,0.263647,0.493805,0.097532,0.332249,0.272671,0.474393,0.562185,0.424995,0.607477,0.322287,0.093523,0.196147,0.390157,0.386093,0.451238,0.085575,0.286277,0.224518,0.524616,0.603981,0.574895,0.606380,0.460606,0.426623,0.322185
0.511209,0.363712,0.326387,0.479751,0.461432,0.262566,0.584554,0.493091,0.000000,0.539445,0.600854,0.474660,0.571674,0.566562,0.511076,0.523512,0.437354,0.391727,0.575970,0.382917,0.214237,0.133872,0.375220,0.448624,0.421156,0.410010,0.110600,0.132035,0.515146,0.451641,0.313019,0.405870,0.456035,0.499421,0.416193,0.377253,0.333597,0.155044,0.201389,0.077241,0.172139,0.316474,0.332046,0.366272,0.399058,0.387917,0.456145,0.408594,0.379138,0.432194,0.427299,0.246325,0.450021,0.118193,0.360171,0.308830,0.498766,0.444433,0.417865,0.280502,0.514431,0.325087,0.517285,0.327697,0.474094,0.366886,0.410155,0.383680,0.477519,0.386492,0.414964,0.331537,0.420555,0.454042,0.326999,0.257272,0.532593,0.458400,0.322560,0.134328,0.352001,0.158461,0.309707,0.169298,0.313781,0.122124,0.193705,0.071939,0.283874,0.089508,0.402967,0.293129,0.492563,0.172846,0.205478,0.166477,0.408156,0.509300,0.391845,0.536410,0.250722,0.127398,0.119139,0.236534,0.319899,0.418560,0.112702,0.198545,0.090947,0.396720,0.468577,0.452478,0.524363,0.431689,0.432819,0.342012
0.460536,0.472224,0.447882,0.344311,0.285143,0.495102,0.493341,0.457441,0.539445,0.000000,0.524876,0.410062,0.404085,0.522336,0.485084,0.575348,0.295220,0.502171,0.476149,0.515586,0.219733,0.206613,0.140797,0.376302,0.499703,0.577009,0.345731,0.349976,0.414035,0.360588,0.453447,0.491692,0.295477,0.409996,0.266679,0.252168,0.385455,-0.099033,0.392739,-0.135598,0.215256,0.215210,0.120046,0.183206,0.247306,0.217336,0.329879,0.223317,0.245289,0.268654,0.267028,0.009551,0.379039,-0.138188,0.448441,0.061534,0.467534,0.364918,0.418568,0.390698,0.366507,0.134858,0.459140,0.232685,0.395729,0.210129,0.283106,0.313511,0.386032,0.485802,0.522385,0.466797,0.500247,0.557784,0.392899,0.031757,0.503522,0.326028,0.470037,-0.089175,0.467385,-0.088212,0.411477,0.079738,0.437843,-0.132747,0.374221,-0.000336,0.442876,-0.172300,0.520171,0.038292,0.490335,-0.077378,0.355684,0.208027,0.526792,0.403558,0.532140,0.537464,0.440902,-0.121875,0.355316,0.369429,0.422611,0.251346,0.186072,0.268934,0.157115,0.397303,0.398645,0.346500,0.536330,0.489189,0.351736,0.372165
